,Date_Close,Date_Open,Date_Previews,Intermission,Market,Prod_Type,Run_Time_Minutes,Run_Time_String,Run_Type,Show_Name,Show_Type,Theatre,Theatre_Address
299,,9/6/1932,11/1/1934,1,Broadway,Original Production Production,,,Unknown,Ballyhoo of 1932,Musical, 44th Street Theatre,"         44th Street Theatre (New York, NY) 216 W. 44th St. "
300,10/1/1932,9/28/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Belmont Varieties,Musical, Belmont Theatre,"         Belmont Theatre (New York, NY) 125 W. 48th St. "
301,,9/7/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Best Years,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 209 W. 45th St. "
302,,9/28/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Bidding High,Play, Vanderbilt Theatre,"         Vanderbilt Theatre (New York, NY) 148 West 48th St. "
303,,12/12/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Biography,Play, Guild Theatre,"         Guild Theatre (New York, NY) 245 W. 52nd St. "
304,,10/13/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Black Sheep,Play, Morosco Theatre,"         Morosco Theatre (New York, NY) 217 West 45th Street "
305,,3/30/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Black Souls,Play, Provincetown Playhouse,"         Provincetown Playhouse (New York, NY) 133 MacDougal St. "
306,4/23/1932,4/4/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Blackberries of 1932,Musical, Liberty Theatre,"         Liberty Theatre (New York, NY) 234 West 42nd St. "
307,,2/12/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Blessed Event,Play, Longacre Theatre,"         Longacre Theatre (New York, NY) 220 West 48th Street "
308,,3/30/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Bloodstream,Play, Times Square Theatre,"         Times Square Theatre (New York, NY) 219 W. 42nd St. "
309,,6/2/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Blue Monday,Play, Provincetown Playhouse,"         Provincetown Playhouse (New York, NY) 133 MacDougal St. "
310,,3/29/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Border-Land,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. "
311,,5/30/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Bridal Wise,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. "
312,,5/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Broadway Boy,Play, 48th Street Theatre,"         48th Street Theatre (New York, NY) 157 W. 48th St. "
313,,5/6/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,"Bulls, Bears and Asses",Play, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 137 W. 48th St. "
314,,11/1/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Camille,Play, Morosco Theatre,"         Morosco Theatre (New York, NY) 217 West 45th Street "
315,,10/29/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Carry Nation,Play, Biltmore Theatre,"         Biltmore Theatre (New York, NY) 261-5 West 47th St. "
316,8/8/1932,8/1/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Chamberlain Brown's Scrap Book,Musical, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
317,,3/1/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Child of Manhattan,Play, Fulton Theatre,"         Fulton Theatre (New York, NY) 210 W. 46th St. "
318,,5/31/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Christopher Comes Across,Play, Royale Theatre,"         Royale Theatre (New York, NY) 242 W. 45th St. "
319,,11/15/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Chrysalis,Play, Martin Beck Theatre,"         Martin Beck Theatre (New York, NY) 302 W. 45th St. "
320,,9/14/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Clear All Wires,Play, Times Square Theatre,"         Times Square Theatre (New York, NY) 219 W. 42nd St. "
321,,2/16/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Collision,Play, Gaiety Theatre,"         Gaiety Theatre (New York, NY) 1547 Broadway at W. 46th St. "
322,,11/22/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Cornelia Otis Skinner,Special, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
323,,9/12/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Counsellor-at-Law,Play, Plymouth Theatre,"         46th Street Theatre (New York, NY) 226 W.46th St. "
324,,11/16/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Cradle Snatchers,Play, Liberty Theatre,"         Liberty Theatre (New York, NY) 234 West 42nd St. "
325,,10/10/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Criminal at Large,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. "
326,,12/26/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Cyrano de Bergerac,Play, New Amsterdam Theatre,"         New Amsterdam Theatre (New York, NY) 214 West 42nd St. "
327,,10/27/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Dangerous Corner,Play, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
328,,11/14/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Dear Jane,Play, Civic Repertory Theatre,"         Civic Repertory Theatre (New York, NY) 107 W. 14th St. (Sixth Ave) "
329,6/30/1932,6/30/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Destruction,Play, Chanin Auditorium,"         Chanin Auditorium (New York, NY) (address unknown) "
330,,10/22/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Dinner at Eight,Play, Music Box Theatre,"         Music Box Theatre (New York, NY) 239 West 45th St. "
331,,1/18/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Distant Drums,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. "
332,,8/16/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Domino,Play, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 137 W. 48th St. "
333,12/10/1932,9/27/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Earl Carroll's Vanities [1932],Musical, Broadway Theatre,"         Broadway Theatre (Broadway) (New York, NY) 1681 Broadway "
334,,1/26/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,East of Broadway,Play, Belmont Theatre,"         Belmont Theatre (New York, NY) 125 W. 48th St. "
335,,1/8/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Electra,Play, Selwyn Theatre,"         Selwyn Theatre (New York, NY) 229 W. 42nd St. "
336,7/9/1932,2/17/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Face the Music,Musical, New Amsterdam Theatre,"         New Amsterdam Theatre (New York, NY) 214 West 42nd St. "
337,,11/21/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Firebird,Play, Empire Theatre,"         Empire Theatre (New York, NY) 1430 Broadway (40th & 41st) "
338,1/25/1933,9/15/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Flying Colors,Revue, Imperial Theatre,"         Imperial Theatre (Broadway) (New York, NY) 249 West 45th St. "
339,,4/13/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Foreign Affairs,Play, Avon Theatre,"         Avon Theatre (New York, NY) 251 W. 45th St. "
340,7/1/1933,11/29/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Gay Divorce,Musical, Ethel Barrymore Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
341,12/31/1932,11/22/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,George White's Music Hall Varieties [1932],Revue, Casa Manana,"         Casa Manana (New York, NY) 753 7th Avenue (SE corner of 7th and 50th) "
342,,12/30/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Girls in Uniform,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
343,,12/28/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Goodbye Again,Play, Theatre Masque,"         Theatre Masque (New York, NY) 252 W. 45th St. "
344,,3/26/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Happy Landing,Play, Chanin's 46th Street Theatre,"         Chanin's 46th Street Theatre (New York, NY) 226 W. 46th St. "
345,,5/25/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,"Heigh-Ho, Everybody",Play, Fulton Theatre,"         Fulton Theatre (New York, NY) 210 W. 46th St. "
346,,9/6/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Here Today,Play, Ethel Barrymore Theatre,"         Ethel Barrymore Theatre (New York, NY) 243 West 47th St. "
347,7/2/1932,6/6/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Hey Nonny Nonny!,Musical, Shubert Theatre,"         Shubert Theatre (Broadway) (New York, NY) 225 West 44th St. "
348,,6/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Hired Husband,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 209 W. 45th St. "
349,,12/23/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Honeymoon,Play, Little Theatre,"         Little Theatre (New York, NY) 240 W. 44th St. "
350,,3/8/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Hot-Cha!,Musical, Ziegfeld Theatre,"         Ziegfeld Theatre (New York, NY) 6th Avenue at W. 54th St., Roof "
351,,4/7/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Housewarming,Play, Charles Hopkins Theatre,"         Charles Hopkins Theatre (New York, NY) 155 W. 49th St. "
352,,10/11/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,I Loved You Wednesday,Play, Sam H. Harris Theatre,"         Sam H. Harris Theatre (New York, NY) 226 W. 42nd St. "
353,,2/4/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,If Booth Had Missed,Play, Maxine Elliott's Theatre,"         Maxine Elliott's Theatre (New York, NY) 109 West 39th Street "
354,,11/1/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Incubator,Play, Avon Theatre,"         Avon Theatre (New York, NY) 251 W. 45th St. "
355,,3/28/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Intimate Relations,Play, Ambassador Theatre,"         Ambassador Theatre (New York, NY) 219 W. 49th St. "
356,,11/24/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Jamboree,Play, Vanderbilt Theatre,"         Vanderbilt Theatre (New York, NY) 148 West 48th St. "
357,,1/13/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Jewel Robbery,Play, Booth Theatre,"         Booth Theatre (Broadway) (New York, NY) 222 West 45th St. "
358,,10/20/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Keeping Expenses Down,Play, National Theatre,"         National Theatre (New York, NY) 208 W. 41st St. "
359,,1/26/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Lady Windermere's Fan,Play, Recital Theatre,"         Recital Theatre (New York, NY) 22 W. 63rd St. "
360,,5/12/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Lenin's Dowry,Play, Chanin Auditorium,"         Chanin Auditorium (New York, NY) (address unknown) "
361,,3/28/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Life Begins,Play, Selwyn Theatre,"         Selwyn Theatre (New York, NY) 229 W. 42nd St. "
362,,10/26/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Liliom,Play, Civic Repertory Theatre,"         Civic Repertory Theatre (New York, NY) 107 W. 14th St. (Sixth Ave) "
363,,9/19/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Lilly Turner,Play, Morosco Theatre,"         Morosco Theatre (New York, NY) 217 West 45th Street "
364,,1/5/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Lost Boy,Play, Mansfield Theatre,"         Mansfield Theatre (New York, NY) 256 W. 47th St. "
365,,12/20/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Lucrece,Play, Belasco Theatre,"         Belasco Theatre (New York, NY) 111 West 44th St. "
366,,10/18/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Mademoiselle,Play, Playhouse Theatre,"         Playhouse Theatre (New York, NY) 137 W. 48th St. "
367,10/29/1932,10/21/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Manhattan Varieties,Musical, Cosmopolitan Theatre,"         Cosmopolitan Theatre (New York, NY) 5 Columbus Circle (W. 58th & 59th) "
368,3/12/1932,3/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Marching By,Musical, Chanin's 46th Street Theatre,"         Chanin's 46th Street Theatre (New York, NY) 226 W. 46th St. "
369,3/12/1932,2/9/1932,11/1/1934,1,Broadway,Original Production Production,,,Unknown,Maurice Chevalier,, Fulton Theatre,"         Fulton Theatre (New York, NY) 210 W. 46th St. "
370,,10/14/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Men Must Fight,Play, Lyceum Theatre,"         Lyceum Theatre (Broadway) (New York, NY) 149 W. 45th St. "
371,,4/22/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Merry-Go-Round,Play, Provincetown Playhouse,"         Provincetown Playhouse (New York, NY) 133 MacDougal St. "
372,,3/7/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Money in the Air,Play, Ritz Theatre,"         Ritz Theatre (New York, NY) 219 W. 48th St. "
373,,2/11/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Monkey,Play, Mansfield Theatre,"         Mansfield Theatre (New York, NY) 256 W. 47th St. "
374,,11/21/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Moral Fabric,Play, Provincetown Playhouse,"         Provincetown Playhouse (New York, NY) 133 MacDougal St. "
375,,5/9/1932,11/1/1934, ,Broadway,Revival Production,,,Unknown,Mourning Becomes Electra,Play, Alvin Theatre,"         Alvin Theatre (New York, NY) 250 W. 52nd St. "
376,9/16/1933,11/8/1932,11/1/1934,1,Broadway,Original Production Production,,,Open Run,Music in the Air,Musical, Alvin Theatre,"         44th Street Theatre (New York, NY) 216 W. 44th St. "
377,,1/7/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Never No More,Play, Hudson Theatre,"         Hudson Theatre (Broadway) (New York, NY) 141 W. 44th St. "
378,,2/19/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,New York to Cherbourg,Play, Forrest Theatre,"         Forrest Theatre (New York, NY) 230 W. 49th St. "
379,,3/9/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Night Over Taos,Play, 48th Street Theatre,"         48th Street Theatre (New York, NY) 157 W. 48th St. "
380,,10/4/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Nona,Play, Avon Theatre,"         Avon Theatre (New York, NY) 251 W. 45th St. "
381,,10/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Ol' Man Satan,Play, Forrest Theatre,"         Forrest Theatre (New York, NY) 230 W. 49th St. "
382,,5/23/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,On the Make,Play, 48th Street Theatre,"         48th Street Theatre (New York, NY) 157 W. 48th St. "
383,,9/21/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Only the Young,Play, Sutton Show Shop,"         Sutton Show Shop (New York, NY) (address unknown) "
384,,8/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Page Pygmalion,Play, Bijou Theatre,"         Bijou Theatre (New York, NY) 209 W. 45th St. "
385,,3/3/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,"Park Avenue, Ltd.",, Provincetown Playhouse,"         Provincetown Playhouse (New York, NY) 133 MacDougal St. "
386,,10/11/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Peacock,Play, 49th Street Theatre,"         49th Street Theatre (New York, NY) 235 W. 49th St. "
387,12/27/1932,12/27/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Radio City Music Hall Inaugural Program,Special, Radio City Music Hall,"         Radio City Music Hall (New York, NY) 1260 6th Ave. "
388,,12/17/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Red Planet,Play, Cort Theatre,"         Cort Theatre (Broadway) (New York, NY) 138 West 48th St. "
389,,10/12/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Rendezvous,Play, Broadhurst Theatre,"         Broadhurst Theatre (New York, NY) 235 W. 44th St. "
390,,2/25/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Riddle Me This,Play, John Golden Theatre,"         John Golden Theatre (New York, NY) 252 West 45th St. "
391,,1/27/1932,11/1/1934,1,Broadway,Revival Production,,,Limited Run,Robin Hood,Musical, Erlanger Theatre,"         Erlanger Theatre (Philadelphia, PA) N 21st St. & Market St. Philadelphia, PA "
392,,11/14/1932,11/1/1934, ,Broadway,Original Production Production,,,Unknown,Ruth Draper,, Ritz Theatre,"         Ritz Theatre (New York, NY) 219 W. 48th St. "
393,10/22/1932,5/19/1932,11/1/1934,1,Broadway,Revival Production,,,Open Run,Show Boat,Musical, Casa Manana,"         Casa Manana (New York, NY) 753 7th Avenue (SE corner of 7th and 50th) "
